order_id,restaurant_id,restaurant_type,restaurant_size,order_timestamp,for_timestamp,rider_arrival_timestamp,true_kpt_minutes,recorded_kpt_minutes,concurrent_orders,kitchen_load_score,mx_response_latency_sec,rejection_flag,is_peak_hour,is_contaminated,for_rider_delta_seconds,is_rider_influenced,order_hour,order_date,rolling_avg_latency,rolling_rejection_rate,rolling_concurrent,latency_score,concurrent_score,rejection_score,computed_kls
ORD_00471,REST_046,fast_food,small,2024-02-16 02:31:00,2024-02-16 02:45:18,2024-02-16 02:48:18,15.3,14.3,1,0.05,0.5,0,0,0,-180.0,0,2,2024-02-16,2.0633333333333335,0.3333333333333333,2.6666666666666665,0.15933075933075935,0.09523809523809523,0.3333333333333333,0.168
ORD_00473,REST_009,cloud_kitchen,small,2024-06-06 13:40:00,2024-06-06 14:01:48,2024-06-06 14:03:48,22.8,21.8,7,0.55,7.35,0,1,0,-120.0,0,13,2024-06-06,4.066666666666666,0.0,3.6666666666666665,0.31402831402831405,0.13095238095238096,0.0,0.178
ORD_00480,REST_025,cloud_kitchen,small,2024-06-12 08:49:00,2024-06-12 09:14:06,2024-06-12 09:20:06,26.1,25.1,2,0.1,0.5,0,0,0,-360.0,0,8,2024-06-12,1.4000000000000012,0.0,2.6666666666666665,0.10810810810810821,0.09523809523809523,0.0,0.081
ORD_00482,REST_031,casual_dining,small,2024-06-28 04:13:00,2024-06-28 04:34:12,2024-06-28 04:38:12,22.2,21.2,1,0.05,4.77,0,0,0,-240.0,0,4,2024-06-28,4.2,0.0,1.6666666666666667,0.32432432432432434,0.05952380952380953,0.0,0.154
ORD_00483,REST_043,fast_food,small,2024-05-13 08:39:00,2024-05-13 08:53:24,2024-05-13 08:57:24,15.4,14.4,2,0.1,2.11,0,0,0,-240.0,0,8,2024-05-13,2.8866666666666667,0.0,1.3333333333333333,0.22290862290862293,0.047619047619047616,0.0,0.108
ORD_00488,REST_007,fast_food,small,2024-03-06 20:14:00,2024-03-06 20:30:54,2024-03-06 20:32:54,17.9,16.9,3,0.35,4.46,0,1,0,-120.0,0,20,2024-03-06,3.2566666666666664,0.0,2.3333333333333335,0.2514800514800515,0.08333333333333334,0.0,0.134
ORD_00489,REST_012,cloud_kitchen,large,2024-01-11 09:23:00,2024-01-11 09:52:48,2024-01-11 09:55:48,30.8,29.8,13,0.65,4.63,0,0,0,-180.0,0,9,2024-01-11,4.035,0.0,9.0,0.3115830115830116,0.32142857142857145,0.0,0.253
ORD_00492,REST_030,cloud_kitchen,medium,2024-03-10 12:44:00,2024-03-10 13:18:48,2024-03-10 13:21:48,34.8,34.8,5,0.45,5.94,0,1,0,-180.0,0,12,2024-03-10,4.886666666666667,0.0,4.666666666666667,0.37734877734877736,0.16666666666666669,0.0,0.218
ORD_00493,REST_008,fast_food,medium,2024-02-03 22:46:00,2024-02-03 23:09:06,2024-02-03 23:07:06,21.1,23.1,8,0.4,5.23,1,0,0,120.0,0,22,2024-02-03,4.473333333333333,0.6666666666666666,8.0,0.3454311454311454,0.2857142857142857,0.6666666666666666,0.386
ORD_00496,REST_042,fast_food,large,2024-03-21 00:45:00,2024-03-21 01:03:30,2024-03-21 01:05:30,18.5,18.5,8,0.4,3.37,0,0,0,-120.0,0,0,2024-03-21,5.593333333333334,0.0,11.0,0.431917631917632,0.39285714285714285,0.0,0.33
ORD_00497,REST_043,fast_food,small,2024-03-27 16:33:00,2024-03-27 16:49:48,2024-03-27 16:46:48,16.8,16.8,1,0.05,3.27,0,0,0,180.0,0,16,2024-03-27,3.4533333333333336,0.0,1.3333333333333333,0.2666666666666667,0.047619047619047616,0.0,0.126
ORD_00498,REST_031,casual_dining,small,2024-03-29 21:43:00,2024-03-29 22:16:18,2024-03-29 22:21:18,34.3,33.3,1,0.25,2.89,0,1,0,-300.0,0,21,2024-03-29,3.0933333333333337,0.0,2.6666666666666665,0.2388674388674389,0.09523809523809523,0.0,0.134
ORD_00500,REST_021,fast_food,small,2024-03-02 10:17:00,2024-03-02 10:31:00,2024-03-02 10:33:00,12.0,14.0,3,0.15,1.99,1,0,0,-120.0,0,10,2024-03-02,3.22,0.6666666666666666,5.0,0.2486486486486487,0.17857142857142858,0.6666666666666666,0.304
ORD_00501,REST_016,casual_dining,small,2024-01-21 14:28:00,2024-01-21 14:55:42,2024-01-21 14:51:42,25.7,27.7,3,0.35,6.02,0,1,0,240.0,0,14,2024-01-21,5.076666666666667,0.0,2.6666666666666665,0.3920205920205921,0.09523809523809523,0.0,0.195
ORD_00502,REST_021,fast_food,small,2024-01-31 15:47:00,2024-01-31 15:59:24,2024-01-31 16:04:24,13.4,12.4,3,0.15,4.14,0,0,0,-300.0,0,15,2024-01-31,3.3266666666666667,0.0,2.3333333333333335,0.2568854568854569,0.08333333333333334,0.0,0.136
ORD_00507,REST_009,cloud_kitchen,small,2024-04-14 03:16:00,2024-04-14 03:34:48,2024-04-14 03:32:48,16.8,18.8,1,0.05,5.07,0,0,0,120.0,0,3,2024-04-14,3.03,0.0,1.3333333333333333,0.23397683397683397,0.047619047619047616,0.0,0.113
ORD_00511,REST_045,fast_food,large,2024-05-28 05:46:00,2024-05-28 06:10:48,2024-05-28 06:13:48,23.8,24.8,12,0.6,5.9,0,0,0,-180.0,0,5,2024-05-28,6.78,0.3333333333333333,13.666666666666666,0.5235521235521235,0.4880952380952381,0.3333333333333333,0.471
ORD_00513,REST_019,fast_food,small,2024-04-25 04:08:00,2024-04-25 04:29:12,2024-04-25 04:27:12,20.2,21.2,4,0.2,6.33,0,0,0,120.0,0,4,2024-04-25,4.756666666666667,0.0,3.6666666666666665,0.36731016731016736,0.13095238095238096,0.0,0.199
ORD_00515,REST_044,casual_dining,large,2024-02-03 22:41:00,2024-02-03 23:26:30,2024-02-03 23:29:30,44.5,45.5,15,0.75,4.14,0,0,0,-180.0,0,22,2024-02-03,6.023333333333333,0.0,15.0,0.4651222651222652,0.5357142857142857,0.0,0.4
ORD_00518,REST_018,fast_food,small,2024-02-11 09:43:00,2024-02-11 10:01:54,2024-02-11 10:07:54,18.9,18.9,3,0.15,4.13,0,0,0,-360.0,0,9,2024-02-11,4.146666666666667,0.3333333333333333,3.3333333333333335,0.32020592020592026,0.11904761904761905,0.3333333333333333,0.242
ORD_00519,REST_049,casual_dining,medium,2024-05-18 01:22:00,2024-05-18 01:47:00,2024-05-18 01:52:00,25.0,25.0,5,0.25,3.94,0,0,0,-300.0,0,1,2024-05-18,4.173333333333333,0.0,6.666666666666667,0.3222651222651223,0.2380952380952381,0.0,0.224
ORD_00520,REST_048,fast_food,medium,2024-06-14 17:24:00,2024-06-14 17:39:30,2024-06-14 17:41:30,13.5,15.5,2,0.1,0.91,0,0,0,-120.0,0,17,2024-06-14,1.6700000000000002,0.3333333333333333,3.3333333333333335,0.128957528957529,0.11904761904761905,0.3333333333333333,0.166
ORD_00522,REST_040,casual_dining,small,2024-04-23 07:58:00,2024-04-23 08:21:00,2024-04-23 08:24:00,23.0,23.0,2,0.1,2.77,0,0,0,-180.0,0,7,2024-04-23,4.17,0.0,2.0,0.32200772200772204,0.07142857142857142,0.0,0.157
ORD_00523,REST_050,casual_dining,medium,2024-02-19 09:28:00,2024-02-19 09:50:24,2024-02-19 09:53:24,23.4,22.4,3,0.15,4.64,0,0,0,-180.0,0,9,2024-02-19,5.623333333333334,0.0,6.666666666666667,0.4342342342342343,0.2380952380952381,0.0,0.269
ORD_00525,REST_001,cloud_kitchen,large,2024-03-25 14:45:00,2024-03-25 15:26:12,2024-03-25 15:29:12,42.2,41.2,15,0.95,7.21,0,1,0,-180.0,0,14,2024-03-25,5.653333333333333,0.0,11.333333333333334,0.4365508365508366,0.40476190476190477,0.0,0.337
ORD_00526,REST_050,casual_dining,medium,2024-06-09 19:53:00,2024-06-09 20:19:18,2024-06-09 20:22:18,27.3,26.3,8,0.6,4.22,0,1,0,-180.0,0,19,2024-06-09,3.526666666666667,0.0,5.666666666666667,0.27232947232947236,0.20238095238095238,0.0,0.19
ORD_00527,REST_046,fast_food,small,2024-03-22 16:14:00,2024-03-22 16:32:30,2024-03-22 16:29:30,18.5,18.5,5,0.25,6.09,0,0,0,180.0,0,16,2024-03-22,4.32,0.0,2.3333333333333335,0.33359073359073366,0.08333333333333334,0.0,0.167
ORD_00529,REST_024,fast_food,small,2024-03-16 06:48:00,2024-03-16 07:00:18,2024-03-16 07:03:18,13.3,12.3,2,0.1,5.84,0,0,0,-180.0,0,6,2024-03-16,4.916666666666667,0.0,1.3333333333333333,0.3796653796653797,0.047619047619047616,0.0,0.171
ORD_00532,REST_019,fast_food,small,2024-01-07 16:52:00,2024-01-07 17:06:36,2024-01-07 17:08:36,15.6,14.6,2,0.1,1.56,0,0,0,-120.0,0,16,2024-01-07,1.56,0.0,2.0,0.12046332046332048,0.07142857142857142,0.0,0.077
ORD_00533,REST_019,fast_food,small,2024-06-15 06:20:00,2024-06-15 06:30:30,2024-06-15 06:33:30,11.5,10.5,1,0.05,3.91,0,0,0,-180.0,0,6,2024-06-15,3.3866666666666663,0.3333333333333333,1.6666666666666667,0.2615186615186615,0.05952380952380953,0.3333333333333333,0.195
ORD_00534,REST_041,casual_dining,large,2024-01-17 06:42:00,2024-01-17 07:15:00,2024-01-17 07:21:00,34.0,33.0,6,0.3,3.7,0,0,0,-360.0,0,6,2024-01-17,4.28,0.5,10.5,0.33050193050193055,0.375,0.5,0.382
ORD_00535,REST_014,fast_food,medium,2024-05-17 22:56:00,2024-05-17 23:14:30,2024-05-17 23:18:30,19.5,18.5,4,0.2,2.35,0,0,0,-240.0,0,22,2024-05-17,4.056666666666666,0.6666666666666666,6.333333333333333,0.3132561132561132,0.2261904761904762,0.6666666666666666,0.349
ORD_00539,REST_040,casual_dining,small,2024-01-17 23:37:00,2024-01-17 23:56:30,2024-01-18 00:00:30,20.5,19.5,1,0.05,1.85,1,0,0,-240.0,0,23,2024-01-17,1.85,1.0,1.0,0.14285714285714288,0.03571428571428571,1.0,0.271
ORD_00540,REST_019,fast_food,small,2024-06-24 09:38:00,2024-06-24 09:50:36,2024-06-24 09:52:36,13.6,12.6,2,0.1,5.89,0,0,0,-120.0,0,9,2024-06-24,4.199999999999999,0.0,2.3333333333333335,0.3243243243243243,0.08333333333333334,0.0,0.163
ORD_00545,REST_040,casual_dining,small,2024-03-05 06:07:00,2024-03-05 06:33:30,2024-03-05 06:28:30,24.5,26.5,1,0.05,2.4,0,0,0,300.0,0,6,2024-03-05,3.1233333333333335,0.0,1.6666666666666667,0.24118404118404121,0.05952380952380953,0.0,0.12
ORD_00548,REST_013,cloud_kitchen,large,2024-03-22 15:28:00,2024-03-22 16:11:24,2024-03-22 16:14:24,42.4,43.4,16,0.8,7.15,0,0,0,-180.0,0,15,2024-03-22,5.43,0.0,9.666666666666666,0.4193050193050193,0.34523809523809523,0.0,0.306
ORD_00549,REST_021,fast_food,small,2024-04-19 05:00:00,2024-04-19 05:17:12,2024-04-19 05:20:12,15.2,17.2,2,0.1,4.26,0,0,0,-180.0,0,5,2024-04-19,4.456666666666666,0.3333333333333333,1.3333333333333333,0.3441441441441441,0.047619047619047616,0.3333333333333333,0.223
ORD_00551,REST_032,fast_food,medium,2024-05-21 03:11:00,2024-05-21 03:34:24,2024-05-21 03:37:24,23.4,23.4,6,0.3,5.99,0,0,0,-180.0,0,3,2024-05-21,4.233333333333333,0.0,3.3333333333333335,0.32689832689832693,0.11904761904761905,0.0,0.178
ORD_00554,REST_036,fast_food,medium,2024-03-07 17:57:00,2024-03-07 18:26:36,2024-03-07 18:28:36,28.6,29.6,8,0.4,3.58,0,0,0,-120.0,0,17,2024-03-07,3.633333333333333,0.0,7.0,0.2805662805662805,0.25,0.0,0.212
ORD_00555,REST_026,fast_food,medium,2024-02-27 18:46:00,2024-02-27 19:01:12,2024-02-27 19:05:12,16.2,15.2,7,0.35,3.96,0,0,0,-240.0,0,18,2024-02-27,4.0200000000000005,0.3333333333333333,6.333333333333333,0.3104247104247105,0.2261904761904762,0.3333333333333333,0.281
ORD_00557,REST_009,cloud_kitchen,small,2024-04-24 05:11:00,2024-04-24 05:27:24,2024-04-24 05:29:24,16.4,16.4,2,0.1,3.68,0,0,0,-120.0,0,5,2024-04-24,3.3633333333333333,0.0,1.3333333333333333,0.2597168597168597,0.047619047619047616,0.0,0.123
ORD_00564,REST_033,casual_dining,medium,2024-06-13 08:13:00,2024-06-13 08:36:54,2024-06-13 08:39:54,24.9,23.9,4,0.2,5.8,0,0,0,-180.0,0,8,2024-06-13,5.159999999999999,0.0,5.333333333333333,0.3984555984555984,0.19047619047619047,0.0,0.236
ORD_00565,REST_043,fast_food,small,2024-02-28 13:51:00,2024-02-28 14:17:48,2024-02-28 14:19:48,24.8,26.8,5,0.45,5.54,0,1,0,-120.0,0,13,2024-02-28,2.983333333333333,0.3333333333333333,2.6666666666666665,0.23037323037323035,0.09523809523809523,0.3333333333333333,0.197
ORD_00568,REST_012,cloud_kitchen,large,2024-05-12 12:38:00,2024-05-12 13:23:00,2024-05-12 13:28:00,44.0,45.0,17,1.0,8.92,0,1,0,-300.0,0,12,2024-05-12,6.93,0.0,12.666666666666666,0.5351351351351351,0.4523809523809524,0.0,0.395
ORD_00570,REST_039,casual_dining,large,2024-02-06 18:52:00,2024-02-06 19:29:36,2024-02-06 19:31:36,37.6,37.6,9,0.45,5.89,0,0,0,-120.0,0,18,2024-02-06,6.3,0.0,9.666666666666666,0.4864864864864865,0.34523809523809523,0.0,0.333
ORD_00572,REST_009,cloud_kitchen,small,2024-01-28 00:12:00,2024-01-28 00:32:00,2024-01-28 00:34:00,20.0,20.0,3,0.15,1.95,0,0,0,-120.0,0,0,2024-01-28,3.5400000000000005,0.0,2.0,0.2733590733590734,0.07142857142857142,0.0,0.138
ORD_00573,REST_039,casual_dining,large,2024-01-25 05:30:00,2024-01-25 06:03:06,2024-01-25 06:01:06,34.1,33.1,10,0.5,8.13,0,0,0,120.0,0,5,2024-01-25,8.233333333333334,0.0,10.333333333333334,0.6357786357786359,0.36904761904761907,0.0,0.402
ORD_00574,REST_006,fast_food,large,2024-05-03 21:08:00,2024-05-03 22:03:24,2024-05-03 21:58:24,53.4,55.4,28,1.0,8.34,0,1,0,300.0,0,21,2024-05-03,6.553333333333335,0.0,14.0,0.5060489060489062,0.5,0.0,0.402
ORD_00576,REST_031,casual_dining,small,2024-04-07 11:37:00,2024-04-07 12:07:24,2024-04-07 12:03:24,29.4,30.4,2,0.1,3.73,0,0,0,240.0,0,11,2024-04-07,5.2266666666666675,0.0,1.6666666666666667,0.4036036036036037,0.05952380952380953,0.0,0.185
ORD_00578,REST_046,fast_food,small,2024-01-02 18:33:00,2024-01-02 18:51:24,2024-01-02 18:54:24,17.4,18.4,2,0.1,0.77,0,0,0,-180.0,0,18,2024-01-02,0.77,0.0,2.0,0.05945945945945946,0.07142857142857142,0.0,0.052
ORD_00580,REST_028,cloud_kitchen,medium,2024-05-24 11:39:00,2024-05-24 12:12:54,2024-05-24 12:09:54,31.9,33.9,8,0.4,7.47,0,0,0,180.0,0,11,2024-05-24,5.326666666666666,0.3333333333333333,7.0,0.4113256113256113,0.25,0.3333333333333333,0.331
ORD_00582,REST_048,fast_food,medium,2024-02-05 21:07:00,2024-02-05 21:31:42,2024-02-05 21:35:42,25.7,24.7,8,0.6,4.74,0,1,0,-240.0,0,21,2024-02-05,4.07,0.0,6.666666666666667,0.31428571428571433,0.2380952380952381,0.0,0.221
ORD_00583,REST_014,fast_food,medium,2024-05-10 12:50:00,2024-05-10 13:10:00,2024-05-10 13:12:00,21.0,20.0,5,0.45,4.69,0,1,0,-120.0,0,12,2024-05-10,4.583333333333333,0.3333333333333333,8.333333333333334,0.3539253539253539,0.2976190476190476,0.3333333333333333,0.327
ORD_00585,REST_006,fast_food,large,2024-01-17 08:14:00,2024-01-17 08:41:36,2024-01-17 08:36:36,25.6,27.6,13,0.65,6.4,0,0,0,300.0,0,8,2024-01-17,5.48,0.0,9.333333333333334,0.4231660231660232,0.33333333333333337,0.0,0.303
ORD_00586,REST_040,casual_dining,small,2024-06-16 16:18:00,2024-06-16 16:47:18,2024-06-16 16:44:18,29.3,29.3,3,0.15,2.22,0,0,0,180.0,0,16,2024-06-16,2.7466666666666666,0.0,1.6666666666666667,0.21209781209781212,0.05952380952380953,0.0,0.109
ORD_00589,REST_042,fast_food,large,2024-01-01 05:05:00,2024-01-01 05:25:00,2024-01-01 05:23:00,18.0,20.0,7,0.35,1.77,0,0,0,120.0,0,5,2024-01-01,1.77,0.0,7.0,0.1366795366795367,0.25,0.0,0.155
ORD_00593,REST_033,casual_dining,medium,2024-03-06 17:52:00,2024-03-06 18:15:00,2024-03-06 18:17:00,21.0,23.0,5,0.25,2.52,0,0,0,-120.0,0,17,2024-03-06,3.6933333333333334,0.3333333333333333,7.333333333333333,0.28519948519948524,0.2619047619047619,0.3333333333333333,0.286
ORD_00594,REST_037,fast_food,large,2024-05-03 07:48:00,2024-05-03 08:11:42,2024-05-03 08:15:42,24.7,23.7,12,0.6,5.86,0,0,0,-240.0,0,7,2024-05-03,5.673333333333333,0.0,9.666666666666666,0.4380952380952381,0.34523809523809523,0.0,0.313
ORD_00595,REST_031,casual_dining,small,2024-01-30 08:04:00,2024-01-30 08:31:18,2024-01-30 08:35:18,26.3,27.3,1,0.05,1.27,0,0,0,-240.0,0,8,2024-01-30,2.3900000000000006,0.0,2.3333333333333335,0.1845559845559846,0.08333333333333334,0.0,0.107
ORD_00600,REST_008,fast_food,medium,2024-01-21 21:42:00,2024-01-21 22:07:54,2024-01-21 22:10:54,23.9,25.9,8,0.6,4.57,0,1,0,-180.0,0,21,2024-01-21,5.959999999999998,0.3333333333333333,8.0,0.4602316602316601,0.2857142857142857,0.3333333333333333,0.365
ORD_00601,REST_024,fast_food,small,2024-06-07 10:31:00,2024-06-07 10:49:24,2024-06-07 10:47:24,17.4,18.4,3,0.15,5.1,0,0,0,120.0,0,10,2024-06-07,4.886666666666667,0.3333333333333333,3.3333333333333335,0.37734877734877736,0.11904761904761905,0.3333333333333333,0.265
ORD_00602,REST_026,fast_food,medium,2024-02-26 18:08:00,2024-02-26 18:30:18,2024-02-26 18:32:18,23.3,22.3,7,0.35,3.65,1,0,0,-120.0,0,18,2024-02-26,4.8500000000000005,0.3333333333333333,5.333333333333333,0.3745173745173746,0.19047619047619047,0.3333333333333333,0.293
ORD_00608,REST_036,fast_food,medium,2024-04-20 12:12:00,2024-04-20 12:41:48,2024-04-20 12:44:48,29.8,29.8,13,0.85,5.93,1,1,0,-180.0,0,12,2024-04-20,5.253333333333333,0.6666666666666666,8.333333333333334,0.40566280566280566,0.2976190476190476,0.6666666666666666,0.415
ORD_00611,REST_014,fast_food,medium,2024-03-06 15:53:00,2024-03-06 16:08:12,2024-03-06 16:10:12,14.2,15.2,4,0.2,6.3,0,0,0,-120.0,0,15,2024-03-06,4.903333333333333,0.3333333333333333,5.0,0.37863577863577863,0.17857142857142858,0.3333333333333333,0.29
ORD_00612,REST_024,fast_food,small,2024-05-23 17:59:00,2024-05-23 18:10:12,2024-05-23 18:08:12,10.2,11.2,1,0.05,1.3,0,0,0,120.0,0,17,2024-05-23,2.673333333333334,0.0,1.6666666666666667,0.20643500643500648,0.05952380952380953,0.0,0.106
ORD_00613,REST_044,casual_dining,large,2024-06-04 06:36:00,2024-06-04 07:08:48,2024-06-04 07:05:48,31.8,32.8,11,0.55,5.9,0,0,0,180.0,0,6,2024-06-04,5.466666666666668,0.0,10.0,0.4221364221364222,0.35714285714285715,0.0,0.312
ORD_00614,REST_023,cloud_kitchen,small,2024-03-24 21:32:00,2024-03-24 21:57:06,2024-03-24 21:54:06,24.1,25.1,3,0.35,4.33,0,1,0,180.0,0,21,2024-03-24,2.676666666666667,0.0,2.0,0.20669240669240674,0.07142857142857142,0.0,0.111
ORD_00617,REST_039,casual_dining,large,2024-06-14 12:17:00,2024-06-14 13:04:36,2024-06-14 13:06:36,45.6,47.6,12,0.8,8.65,0,1,0,-120.0,0,12,2024-06-14,5.6000000000000005,0.0,9.333333333333334,0.4324324324324325,0.33333333333333337,0.0,0.306
ORD_00621,REST_006,fast_food,large,2024-06-16 12:19:00,2024-06-16 12:52:42,2024-06-16 12:54:42,33.7,33.7,14,0.9,10.46,1,1,0,-120.0,0,12,2024-06-16,5.833333333333333,0.3333333333333333,11.0,0.45045045045045046,0.39285714285714285,0.3333333333333333,0.404
ORD_00624,REST_034,cloud_kitchen,small,2024-06-12 20:34:00,2024-06-12 20:56:36,2024-06-12 20:59:36,23.6,22.6,1,0.25,3.69,0,1,0,-180.0,0,20,2024-06-12,2.7266666666666666,0.0,1.3333333333333333,0.21055341055341056,0.047619047619047616,0.0,0.103
ORD_00626,REST_049,casual_dining,medium,2024-02-04 11:18:00,2024-02-04 11:47:06,2024-02-04 11:51:06,27.1,29.1,4,0.2,4.64,0,0,0,-240.0,0,11,2024-02-04,4.023333333333333,0.0,5.666666666666667,0.3106821106821107,0.20238095238095238,0.0,0.205
ORD_00633,REST_029,cloud_kitchen,large,2024-01-03 07:05:00,2024-01-03 07:42:48,2024-01-03 07:40:48,36.8,37.8,11,0.55,6.03,1,0,0,120.0,0,7,2024-01-03,6.03,1.0,11.0,0.4656370656370657,0.39285714285714285,1.0,0.543
ORD_00637,REST_013,cloud_kitchen,large,2024-04-27 23:49:00,2024-04-28 00:21:54,2024-04-28 00:23:54,31.9,32.9,10,0.5,5.78,1,0,0,-120.0,0,23,2024-04-27,7.766666666666667,0.6666666666666666,13.333333333333334,0.5997425997425998,0.4761904761904762,0.6666666666666666,0.564
ORD_00640,REST_021,fast_food,small,2024-01-04 05:50:00,2024-01-04 06:03:00,2024-01-04 06:08:00,14.0,13.0,1,0.05,4.51,0,0,0,-300.0,0,5,2024-01-04,4.51,0.0,1.0,0.34826254826254827,0.03571428571428571,0.0,0.154
ORD_00641,REST_003,fast_food,small,2024-05-28 22:30:00,2024-05-28 22:42:54,2024-05-28 22:44:54,12.9,12.9,1,0.05,2.34,0,0,0,-120.0,0,22,2024-05-28,2.6466666666666665,0.0,1.3333333333333333,0.20437580437580438,0.047619047619047616,0.0,0.101
ORD_00643,REST_045,fast_food,large,2024-05-17 03:08:00,2024-05-17 03:41:54,2024-05-17 03:43:54,32.9,33.9,11,0.55,7.4,0,0,0,-120.0,0,3,2024-05-17,6.84,0.3333333333333333,12.333333333333334,0.5281853281853282,0.4404761904761905,0.3333333333333333,0.454
ORD_00645,REST_046,fast_food,small,2024-04-22 17:18:00,2024-04-22 17:33:06,2024-04-22 17:31:06,14.1,15.1,1,0.05,2.36,0,0,0,120.0,0,17,2024-04-22,4.156666666666667,0.3333333333333333,1.6666666666666667,0.32097812097812106,0.05952380952380953,0.3333333333333333,0.219
ORD_00647,REST_029,cloud_kitchen,large,2024-03-16 08:34:00,2024-03-16 08:52:48,2024-03-16 08:58:48,18.8,18.8,9,0.45,5.68,0,0,0,-360.0,0,8,2024-03-16,6.066666666666666,0.0,13.666666666666666,0.46846846846846846,0.4880952380952381,0.0,0.383
ORD_00649,REST_025,cloud_kitchen,small,2024-02-18 16:43:00,2024-02-18 17:01:30,2024-02-18 16:58:30,17.5,18.5,4,0.2,4.26,0,0,0,180.0,0,16,2024-02-18,4.346666666666667,0.0,3.0,0.33564993564993567,0.10714285714285714,0.0,0.177
ORD_00653,REST_001,cloud_kitchen,large,2024-02-23 20:31:00,2024-02-23 21:10:30,2024-02-23 21:15:30,40.5,39.5,10,0.7,8.23,0,1,0,-300.0,0,20,2024-02-23,5.833333333333333,0.0,14.0,0.45045045045045046,0.5,0.0,0.38
ORD_00657,REST_012,cloud_kitchen,large,2024-05-22 23:35:00,2024-05-23 00:07:48,2024-05-23 00:11:48,30.8,32.8,15,0.75,5.4,0,0,0,-240.0,0,23,2024-05-22,7.1433333333333335,0.3333333333333333,13.333333333333334,0.5516087516087517,0.4761904761904762,0.3333333333333333,0.478
ORD_00658,REST_045,fast_food,large,2024-06-19 13:56:00,2024-06-19 14:34:48,2024-06-19 14:37:48,37.8,38.8,23,1.0,5.71,1,1,0,-180.0,0,13,2024-06-19,5.079999999999999,0.6666666666666666,12.666666666666666,0.39227799227799226,0.4523809523809524,0.6666666666666666,0.471
ORD_00663,REST_014,fast_food,medium,2024-03-21 00:49:00,2024-03-21 01:02:48,2024-03-21 01:05:48,13.8,13.8,6,0.3,8.35,0,0,0,-180.0,0,0,2024-03-21,5.736666666666667,0.0,5.666666666666667,0.44298584298584304,0.20238095238095238,0.0,0.258
ORD_00665,REST_015,cloud_kitchen,large,2024-03-06 09:05:00,2024-03-06 09:44:18,2024-03-06 09:41:18,38.3,39.3,11,0.55,6.67,0,0,0,180.0,0,9,2024-03-06,5.026666666666666,0.3333333333333333,7.666666666666667,0.3881595881595882,0.27380952380952384,0.3333333333333333,0.331
ORD_00666,REST_031,casual_dining,small,2024-02-14 15:52:00,2024-02-14 16:13:30,2024-02-14 16:09:30,20.5,21.5,4,0.2,3.2,0,0,0,240.0,0,15,2024-02-14,2.8733333333333335,0.0,2.3333333333333335,0.2218790218790219,0.08333333333333334,0.0,0.122
ORD_00668,REST_027,cloud_kitchen,medium,2024-01-31 07:47:00,2024-01-31 08:11:36,2024-01-31 08:06:36,22.6,24.6,4,0.2,2.66,0,0,0,300.0,0,7,2024-01-31,4.653333333333333,0.3333333333333333,6.333333333333333,0.35933075933075936,0.2261904761904762,0.3333333333333333,0.301
ORD_00669,REST_004,cloud_kitchen,large,2024-03-19 16:02:00,2024-03-19 16:23:12,2024-03-19 16:21:12,21.2,21.2,11,0.55,6.62,0,0,0,120.0,0,16,2024-03-19,4.896666666666667,0.0,8.333333333333334,0.3781209781209782,0.2976190476190476,0.0,0.27
ORD_00670,REST_010,fast_food,large,2024-01-13 21:46:00,2024-01-13 22:31:30,2024-01-13 22:34:30,46.5,45.5,24,1.0,9.4,0,1,0,-180.0,0,21,2024-01-13,5.476666666666667,0.0,12.333333333333334,0.4229086229086229,0.4404761904761905,0.0,0.345
ORD_00672,REST_048,fast_food,medium,2024-01-13 17:25:00,2024-01-13 17:37:30,2024-01-13 17:39:30,12.5,12.5,4,0.2,2.78,0,0,0,-120.0,0,17,2024-01-13,4.18,0.0,8.0,0.3227799227799228,0.2857142857142857,0.0,0.243
ORD_00673,REST_049,casual_dining,medium,2024-02-04 15:35:00,2024-02-04 15:57:48,2024-02-04 16:00:48,22.8,22.8,5,0.25,4.36,0,0,0,-180.0,0,15,2024-02-04,4.4366666666666665,0.0,5.333333333333333,0.34259974259974263,0.19047619047619047,0.0,0.213
ORD_00678,REST_040,casual_dining,small,2024-02-07 09:00:00,2024-02-07 09:25:24,2024-02-07 09:29:24,26.4,25.4,3,0.15,4.59,0,0,0,-240.0,0,9,2024-02-07,3.2433333333333336,0.0,2.6666666666666665,0.2504504504504505,0.09523809523809523,0.0,0.138
ORD_00680,REST_040,casual_dining,small,2024-02-06 22:44:00,2024-02-06 23:06:24,2024-02-06 23:09:24,23.4,22.4,1,0.05,0.5,0,0,0,-180.0,0,22,2024-02-06,2.733333333333333,0.0,3.0,0.21106821106821105,0.10714285714285714,0.0,0.127
ORD_00683,REST_042,fast_food,large,2024-04-08 07:24:00,2024-04-08 07:54:06,2024-04-08 07:58:06,31.1,30.1,15,0.75,7.38,0,0,0,-240.0,0,7,2024-04-08,6.513333333333333,0.0,14.666666666666666,0.502960102960103,0.5238095238095238,0.0,0.411
ORD_00685,REST_020,fast_food,large,2024-03-26 15:25:00,2024-03-26 15:47:30,2024-03-26 15:49:30,21.5,22.5,8,0.4,3.52,0,0,0,-120.0,0,15,2024-03-26,3.9933333333333336,0.0,8.666666666666666,0.3083655083655084,0.3095238095238095,0.0,0.247
